,colsample_bytree,max_depth,min_child_weight,train,n_estimators,valid
37,0.356459739627,5.0,1.0,0.2385842,282,0.235413170784
38,0.622688683338,1.0,2882.0,0.693147,0,0.693147182465
39,0.488218347645,7.0,5.0,0.231597,184,0.22407809981
40,0.424547919195,8.0,2.0,0.2310466,148,0.225218887427
41,0.593864582379,5.0,81.0,0.2997254,624,0.273839032368
42,0.35832796381,6.0,121.0,0.3464426,907,0.318812830419
43,0.244039098933,1.0,44.0,0.371265,884,0.342361929466
44,0.684559841246,8.0,2.0,0.2170748,110,0.211515895213
45,0.664842114642,4.0,2.0,0.2271634,287,0.224538409165
46,0.594278195658,2.0,1.0,0.2467384,902,0.240556022925
47,0.702332163836,8.0,18.0,0.2338554,266,0.226352111123
48,0.494219881435,7.0,3.0,0.2308428,194,0.220636485545
49,0.323716605184,4.0,7.0,0.2492152,318,0.244505138852
50,0.511585568054,6.0,162.0,0.4073178,402,0.356696433385
51,0.625714754525,2.0,1.0,0.247413,693,0.246507151669
52,0.822988132285,8.0,29.0,0.2415084,383,0.228332916695
53,0.467038350456,20.0,846.0,0.693147,0,0.693147182465
54,0.413343133362,12.0,2.0,0.2314836,125,0.226472173563
55,0.563811137665,6.0,3.0,0.2257558,191,0.218210088552
56,0.869427879633,11.0,12.0,0.2276696,190,0.222348622324
57,0.647472808708,13.0,234.0,0.4580598,341,0.422205885344
58,0.784260406038,7.0,7.0,0.2262626,188,0.216897067444
59,0.534436818309,4.0,4.0,0.2324346,278,0.226145481933
60,0.676621184889,14.0,1.0,0.2192372,84,0.218442113503
61,0.745755684451,10.0,354.0,0.5565256,42,0.535979013726
62,0.710824216442,3.0,1.0,0.23195,416,0.229690470966
63,0.167514361686,8.0,41.0,0.3921592,552,0.372522966187
64,0.806768352562,14.0,64.0,0.2731042,723,0.252971294003
65,0.973428632933,10.0,4.0,0.2178142,114,0.211734169257
66,0.909897696423,11.0,9.0,0.2224256,171,0.216128021145
67,0.876246240617,9.0,2.0,0.219451,95,0.212883544226
68,0.951108229448,12.0,4.0,0.2192684,104,0.211587266464
69,0.577493673892,6.0,1.0,0.2240874,171,0.221851304641
70,0.626487986054,5.0,15.0,0.2313804,307,0.227192991507
71,0.851517147001,7.0,9.0,0.2260024,171,0.215666674836
72,0.767148904257,9.0,1.0,0.2193552,100,0.209490041631
73,0.689482634618,17.0,6.0,0.2236226,135,0.217964263272
74,0.728772362624,10.0,2.0,0.2192636,96,0.215721400141
75,0.647813430079,11.0,24.0,0.239479,324,0.224623610487
76,0.375643859319,13.0,3.0,0.248048,231,0.235332363186
77,0.901226187051,16.0,1.0,0.221288,52,0.221558942266
78,0.998592630892,8.0,15.0,0.224678,222,0.221899542115
79,0.534145712971,5.0,2.0,0.2278794,230,0.218305927919
80,0.479272345599,12.0,3.0,0.2324594,154,0.22600340336
81,0.442322505644,7.0,10.0,0.2362548,247,0.22999781592
82,0.814744094223,2.0,1.0,0.2415044,775,0.238351376459
83,0.776066163329,9.0,80.0,0.2937156,737,0.271647406654
84,0.328610403654,10.0,6.0,0.2456024,228,0.234295074189
85,0.580639963541,4.0,116.0,0.3367664,791,0.311185283611
86,0.605941086945,8.0,4.0,0.2221324,160,0.215184550495
87,0.847374323466,15.0,2.0,0.2174974,86,0.216916270058
88,0.510800240775,3.0,1.0,0.235463,445,0.232878348444
89,0.743016537403,11.0,26.0,0.240388,345,0.227150148716
90,0.957726123098,7.0,7.0,0.222786,201,0.213966373779
91,0.67857307506,12.0,3.0,0.2203596,113,0.212315919778
92,0.79504470389,6.0,54.0,0.2623148,524,0.244085816405
93,0.230810135936,14.0,1.0,0.3212508,285,0.301410864775
94,0.922856251538,9.0,35.0,0.2450156,415,0.228570150673
95,0.400258030609,13.0,5.0,0.2346066,177,0.227272374827
96,0.557181250685,1.0,2.0,0.3526884,983,0.322517256501
97,0.708643683325,6.0,15.0,0.230967,242,0.226755956124
98,0.644815940961,18.0,1.0,0.2195722,81,0.216763764842
99,0.890175018428,5.0,8.0,0.2225538,213,0.21512587172
