,colsample_bytree,max_depth,min_child_weight,train,n_estimators,valid
62,0.510930554256,14.0,1.0,0.1137642,179,0.0995311867176
63,0.152711704149,3.0,354.0,0.5304076,38,0.525871298432
64,0.355186811432,9.0,4.0,0.119671,316,0.109853184028
65,0.545533986004,8.0,2.0,0.1135484,238,0.105930621723
66,0.626735088809,4.0,1.0,0.1217658,461,0.107248728997
67,0.575303096585,5.0,3.0,0.1188248,353,0.106802677409
68,0.661894591136,11.0,1.0,0.1128806,176,0.0974823326033
69,0.423951942939,8.0,2.0,0.1155602,246,0.10133268963
70,0.477524306656,10.0,6.0,0.1197512,283,0.104869279944
71,0.611622794037,7.0,1.0,0.1126438,195,0.0989415698478
72,0.712115222239,12.0,3.0,0.1137112,184,0.100565076479
73,0.526469940786,6.0,1.0,0.1150374,231,0.103531991783
74,0.785760876696,9.0,7.0,0.1186122,288,0.0972296327566
75,0.746371158804,5.0,2.0,0.1169106,307,0.102444148246
76,0.553386595324,7.0,1.0,0.1138504,243,0.0975241620514
77,0.672369595573,10.0,5.0,0.11686,230,0.103357060722
78,0.866867979043,13.0,14.0,0.1271764,331,0.108233820251
79,0.358295634374,8.0,38.0,0.1558384,1057,0.130606508293
80,0.447612812419,12.0,4.0,0.1186704,320,0.103627362021
81,0.273816431959,9.0,1.0,0.1292542,387,0.118596868806
82,0.497044231241,11.0,145.0,0.327737,376,0.276360579105
83,0.696730955585,2.0,62.0,0.1864004,1120,0.15576254387
84,0.924798434843,6.0,2293.0,0.693147,0,0.693147182465
85,0.296868858984,3.0,9.0,0.13621,871,0.125311468364
86,0.409053070123,16.0,3.0,0.1181242,243,0.103020194941
87,0.589658896373,4.0,2.0,0.1234656,408,0.112778916972
88,0.717756124015,7.0,1.0,0.114535,219,0.0968193874845
89,0.976420197267,5.0,19.0,0.1363786,493,0.116210288403
90,0.815425008101,11.0,2.0,0.1139178,188,0.0971525357782
91,0.751644746094,6.0,1.0,0.1135434,210,0.100745606119
92,0.633129109866,8.0,3.0,0.1150146,212,0.101416012406
93,0.842959678911,10.0,29.0,0.1462618,549,0.121656891985
94,0.466191692972,9.0,6.0,0.1204152,287,0.107101840747
95,0.795477612294,3.0,1153.0,0.693147,0,0.693147182465
96,0.569145857937,12.0,50.0,0.1658076,1069,0.139461613486
97,0.658751006365,7.0,81.0,0.2150728,983,0.16982754349
98,0.520381274773,1.0,1.0,0.2822492,1028,0.266500818868
99,0.60282363235,14.0,657.0,0.693147,0,0.693147182465
